"","ID","Condition","Game","Partner","Index","ValueA","ValueB","Double","Fingerratio"
"845",33838,"SD","S","D",5,6,6,TRUE,1.19602005882992
"846",33838,"SD","S","D",6,6,3,FALSE,1.19602005882992
"847",33838,"SD","S","D",7,6,3,FALSE,1.19602005882992
"848",33838,"SD","S","D",8,6,1,FALSE,1.19602005882992
"849",33838,"SD","S","D",9,4,1,FALSE,1.19602005882992
"850",33838,"SD","S","D",10,6,3,FALSE,1.19602005882992
"851",33838,"SD","S","D",11,4,4,TRUE,1.19602005882992
"852",33838,"SD","S","D",12,6,1,FALSE,1.19602005882992
"853",33838,"SD","S","D",13,6,4,FALSE,1.19602005882992
"854",33838,"SD","S","D",14,3,5,FALSE,1.19602005882992
"855",33838,"SD","S","D",15,1,5,FALSE,1.19602005882992
"856",33838,"SD","S","D",16,1,1,TRUE,1.19602005882992
"857",33838,"SD","S","D",17,5,6,FALSE,1.19602005882992
"858",33838,"SD","S","D",18,3,3,TRUE,1.19602005882992
"859",33838,"SD","S","D",19,5,6,FALSE,1.19602005882992
"860",33838,"SD","S","D",20,6,5,FALSE,1.19602005882992
"861",54124,"SD","S","D",1,6,4,FALSE,1.19602005882992
"862",54124,"SD","S","D",2,5,4,FALSE,1.19602005882992
"863",54124,"SD","S","D",3,5,5,TRUE,1.19602005882992
"864",54124,"SD","S","D",4,1,5,FALSE,1.19602005882992
"865",54124,"SD","S","D",5,6,6,TRUE,1.19602005882992
"866",54124,"SD","S","D",6,2,6,FALSE,1.19602005882992
"867",54124,"SD","S","D",7,6,6,TRUE,1.19602005882992
"868",54124,"SD","S","D",8,6,6,TRUE,1.19602005882992
"869",54124,"SD","S","D",9,6,2,FALSE,1.19602005882992
"870",54124,"SD","S","D",10,6,6,TRUE,1.19602005882992
"871",54124,"SD","S","D",11,6,6,TRUE,1.19602005882992
"872",54124,"SD","S","D",12,6,3,FALSE,1.19602005882992
"873",54124,"SD","S","D",13,2,2,TRUE,1.19602005882992
"874",54124,"SD","S","D",14,2,6,FALSE,1.19602005882992
"875",54124,"SD","S","D",15,3,3,TRUE,1.19602005882992
"876",54124,"SD","S","D",16,6,3,FALSE,1.19602005882992
"877",54124,"SD","S","D",17,1,3,FALSE,1.19602005882992
"878",54124,"SD","S","D",18,5,2,FALSE,1.19602005882992
"879",54124,"SD","S","D",19,4,4,TRUE,1.19602005882992
"880",54124,"SD","S","D",20,6,6,TRUE,1.19602005882992
"881",52339,"SD","S","D",1,3,5,FALSE,1.19602005882992
"882",52339,"SD","S","D",2,3,3,TRUE,1.19602005882992
"883",52339,"SD","S","D",3,6,6,TRUE,1.19602005882992
"884",52339,"SD","S","D",4,6,3,FALSE,1.19602005882992
"885",52339,"SD","S","D",5,5,5,TRUE,1.19602005882992
"886",52339,"SD","S","D",6,6,6,TRUE,1.19602005882992
"887",52339,"SD","S","D",7,5,1,FALSE,1.19602005882992
"888",52339,"SD","S","D",8,6,5,FALSE,1.19602005882992
"889",52339,"SD","S","D",9,6,1,FALSE,1.19602005882992
"890",52339,"SD","S","D",10,4,5,FALSE,1.19602005882992
"891",52339,"SD","S","D",11,6,6,TRUE,1.19602005882992
"892",52339,"SD","S","D",12,6,6,TRUE,1.19602005882992
"893",52339,"SD","S","D",13,6,6,TRUE,1.19602005882992
"894",52339,"SD","S","D",14,5,1,FALSE,1.19602005882992
"895",52339,"SD","S","D",15,4,4,TRUE,1.19602005882992
"896",52339,"SD","S","D",16,4,4,TRUE,1.19602005882992
"897",52339,"SD","S","D",17,4,1,FALSE,1.19602005882992
"898",52339,"SD","S","D",18,6,6,TRUE,1.19602005882992
"899",52339,"SD","S","D",19,6,3,FALSE,1.19602005882992
"900",52339,"SD","S","D",20,4,3,FALSE,1.19602005882992
"901",72004,"SD","S","D",1,6,6,TRUE,1.19602005882992
"902",72004,"SD","S","D",2,5,2,FALSE,1.19602005882992
"903",72004,"SD","S","D",3,1,1,TRUE,1.19602005882992
"904",72004,"SD","S","D",4,6,1,FALSE,1.19602005882992
"905",72004,"SD","S","D",5,6,6,TRUE,1.19602005882992
"906",72004,"SD","S","D",6,4,2,FALSE,1.19602005882992
"907",72004,"SD","S","D",7,6,6,TRUE,1.19602005882992
"908",72004,"SD","S","D",8,3,3,TRUE,1.19602005882992
"909",72004,"SD","S","D",9,2,2,TRUE,1.19602005882992
"910",72004,"SD","S","D",10,4,5,FALSE,1.19602005882992
"911",72004,"SD","S","D",11,1,1,TRUE,1.19602005882992
"912",72004,"SD","S","D",12,6,6,TRUE,1.19602005882992
"913",72004,"SD","S","D",13,5,5,TRUE,1.19602005882992
"914",72004,"SD","S","D",14,5,5,TRUE,1.19602005882992
"915",72004,"SD","S","D",15,6,2,FALSE,1.19602005882992
"916",72004,"SD","S","D",16,1,3,FALSE,1.19602005882992
"917",72004,"SD","S","D",17,6,6,TRUE,1.19602005882992
"918",72004,"SD","S","D",18,6,6,TRUE,1.19602005882992
"919",72004,"SD","S","D",19,4,4,TRUE,1.19602005882992
"920",72004,"SD","S","D",20,1,5,FALSE,1.19602005882992
"921",76810,"SD","S","D",1,3,3,TRUE,1.19602005882992
"922",76810,"SD","S","D",2,6,6,TRUE,1.19602005882992
"923",76810,"SD","S","D",3,1,1,TRUE,1.19602005882992
"924",76810,"SD","S","D",4,6,6,TRUE,1.19602005882992
"925",76810,"SD","S","D",5,6,6,TRUE,1.19602005882992
"926",76810,"SD","S","D",6,4,3,FALSE,1.19602005882992
"927",76810,"SD","S","D",7,4,4,TRUE,1.19602005882992
"928",76810,"SD","S","D",8,6,3,FALSE,1.19602005882992
"929",76810,"SD","S","D",9,6,6,TRUE,1.19602005882992
"930",76810,"SD","S","D",10,5,4,FALSE,1.19602005882992
"931",76810,"SD","S","D",11,6,2,FALSE,1.19602005882992
"932",76810,"SD","S","D",12,5,4,FALSE,1.19602005882992
"933",76810,"SD","S","D",13,5,5,TRUE,1.19602005882992
"934",76810,"SD","S","D",14,2,1,FALSE,1.19602005882992
"935",76810,"SD","S","D",15,6,1,FALSE,1.19602005882992
"936",76810,"SD","S","D",16,6,1,FALSE,1.19602005882992
"937",76810,"SD","S","D",17,4,4,TRUE,1.19602005882992
"938",76810,"SD","S","D",18,1,1,TRUE,1.19602005882992
"939",76810,"SD","S","D",19,6,2,FALSE,1.19602005882992
"940",76810,"SD","S","D",20,6,4,FALSE,1.19602005882992
"941",92002,"SD","S","D",1,1,1,TRUE,1.19602005882992
"942",92002,"SD","S","D",2,6,6,TRUE,1.19602005882992
"943",92002,"SD","S","D",3,5,5,TRUE,1.19602005882992
"944",92002,"SD","S","D",4,6,6,TRUE,1.19602005882992
"945",92002,"SD","S","D",5,6,3,FALSE,1.19602005882992
"946",92002,"SD","S","D",6,6,6,TRUE,1.19602005882992
"947",92002,"SD","S","D",7,1,1,TRUE,1.19602005882992
"948",92002,"SD","S","D",8,6,6,TRUE,1.19602005882992
"949",92002,"SD","S","D",9,1,1,TRUE,1.19602005882992
"950",92002,"SD","S","D",10,6,5,FALSE,1.19602005882992
"951",92002,"SD","S","D",11,5,2,FALSE,1.19602005882992
"952",92002,"SD","S","D",12,4,4,TRUE,1.19602005882992
"953",92002,"SD","S","D",13,6,6,TRUE,1.19602005882992
"954",92002,"SD","S","D",14,6,6,TRUE,1.19602005882992
"955",92002,"SD","S","D",15,3,3,TRUE,1.19602005882992
"956",92002,"SD","S","D",16,6,4,FALSE,1.19602005882992
"957",92002,"SD","S","D",17,6,6,TRUE,1.19602005882992
"958",92002,"SD","S","D",18,2,2,TRUE,1.19602005882992
"959",92002,"SD","S","D",19,6,2,FALSE,1.19602005882992
"960",92002,"SD","S","D",20,3,3,TRUE,1.19602005882992
"961",94964,"SD","S","D",1,6,3,FALSE,1.19602005882992
"962",94964,"SD","S","D",2,6,6,TRUE,1.19602005882992
"963",94964,"SD","S","D",3,3,6,FALSE,1.19602005882992
"964",94964,"SD","S","D",4,6,3,FALSE,1.19602005882992
"965",94964,"SD","S","D",5,6,1,FALSE,1.19602005882992
"966",94964,"SD","S","D",6,6,2,FALSE,1.19602005882992
"967",94964,"SD","S","D",7,3,3,TRUE,1.19602005882992
"968",94964,"SD","S","D",8,6,2,FALSE,1.19602005882992
"969",94964,"SD","S","D",9,1,3,FALSE,1.19602005882992
"970",94964,"SD","S","D",10,5,1,FALSE,1.19602005882992
"971",94964,"SD","S","D",11,4,4,TRUE,1.19602005882992
"972",94964,"SD","S","D",12,3,6,FALSE,1.19602005882992
"973",94964,"SD","S","D",13,6,6,TRUE,1.19602005882992
"974",94964,"SD","S","D",14,4,4,TRUE,1.19602005882992
"975",94964,"SD","S","D",15,6,6,TRUE,1.19602005882992
"976",94964,"SD","S","D",16,4,2,FALSE,1.19602005882992
"977",94964,"SD","S","D",17,2,2,TRUE,1.19602005882992
"978",94964,"SD","S","D",18,6,5,FALSE,1.19602005882992
"979",94964,"SD","S","D",19,3,6,FALSE,1.19602005882992
"980",94964,"SD","S","D",20,1,4,FALSE,1.19602005882992
"981",18535,"SD","S","D",1,5,5,TRUE,1.19602005882992
"982",18535,"SD","S","D",2,4,5,FALSE,1.19602005882992
"983",18535,"SD","S","D",3,6,4,FALSE,1.19602005882992
"984",18535,"SD","S","D",4,6,2,FALSE,1.19602005882992
"985",18535,"SD","S","D",5,6,6,TRUE,1.19602005882992
"986",18535,"SD","S","D",6,3,3,TRUE,1.19602005882992
"987",18535,"SD","S","D",7,6,6,TRUE,1.19602005882992
"988",18535,"SD","S","D",8,6,6,TRUE,1.19602005882992
"989",18535,"SD","S","D",9,6,2,FALSE,1.19602005882992
"990",18535,"SD","S","D",10,4,4,TRUE,1.19602005882992
"991",18535,"SD","S","D",11,6,1,FALSE,1.19602005882992
"992",18535,"SD","S","D",12,6,5,FALSE,1.19602005882992
"993",18535,"SD","S","D",13,5,5,TRUE,1.19602005882992
"994",18535,"SD","S","D",14,2,2,TRUE,1.19602005882992
"995",18535,"SD","S","D",15,6,4,FALSE,1.19602005882992
"996",18535,"SD","S","D",16,6,6,TRUE,1.19602005882992
"997",18535,"SD","S","D",17,6,4,FALSE,1.19602005882992
"998",18535,"SD","S","D",18,2,4,FALSE,1.19602005882992
"999",18535,"SD","S","D",19,1,6,FALSE,1.19602005882992
"1000",18535,"SD","S","D",20,3,3,TRUE,1.19602005882992
"1001",45062,"SD","S","D",1,3,4,FALSE,1.19602005882992
"1002",45062,"SD","S","D",2,6,6,TRUE,1.19602005882992
"1003",45062,"SD","S","D",3,6,6,TRUE,1.19602005882992
"1004",45062,"SD","S","D",4,4,4,TRUE,1.19602005882992
"1005",45062,"SD","S","D",5,4,4,TRUE,1.19602005882992
"1006",45062,"SD","S","D",6,6,6,TRUE,1.19602005882992
"1007",45062,"SD","S","D",7,3,3,TRUE,1.19602005882992
"1008",45062,"SD","S","D",8,5,2,FALSE,1.19602005882992
"1009",45062,"SD","S","D",9,2,2,TRUE,1.19602005882992
"1010",45062,"SD","S","D",10,6,1,FALSE,1.19602005882992
"1011",45062,"SD","S","D",11,1,6,FALSE,1.19602005882992
"1012",45062,"SD","S","D",12,1,1,TRUE,1.19602005882992
"1013",45062,"SD","S","D",13,5,4,FALSE,1.19602005882992
"1014",45062,"SD","S","D",14,2,6,FALSE,1.19602005882992
"1015",45062,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1016",45062,"SD","S","D",16,6,6,TRUE,1.19602005882992
"1017",45062,"SD","S","D",17,1,1,TRUE,1.19602005882992
"1018",45062,"SD","S","D",18,5,2,FALSE,1.19602005882992
"1019",45062,"SD","S","D",19,4,4,TRUE,1.19602005882992
"1020",45062,"SD","S","D",20,4,4,TRUE,1.19602005882992
"1021",37357,"SD","S","D",1,3,3,TRUE,1.19602005882992
"1022",37357,"SD","S","D",2,2,2,TRUE,1.19602005882992
"1023",37357,"SD","S","D",3,6,6,TRUE,1.19602005882992
"1024",37357,"SD","S","D",4,1,4,FALSE,1.19602005882992
"1025",37357,"SD","S","D",5,6,1,FALSE,1.19602005882992
"1026",37357,"SD","S","D",6,4,4,TRUE,1.19602005882992
"1027",37357,"SD","S","D",7,5,2,FALSE,1.19602005882992
"1028",37357,"SD","S","D",8,4,6,FALSE,1.19602005882992
"1029",37357,"SD","S","D",9,1,4,FALSE,1.19602005882992
"1030",37357,"SD","S","D",10,4,3,FALSE,1.19602005882992
"1031",37357,"SD","S","D",11,5,5,TRUE,1.19602005882992
"1032",37357,"SD","S","D",12,2,2,TRUE,1.19602005882992
"1033",37357,"SD","S","D",13,5,3,FALSE,1.19602005882992
"1034",37357,"SD","S","D",14,6,6,TRUE,1.19602005882992
"1035",37357,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1036",37357,"SD","S","D",16,6,6,TRUE,1.19602005882992
"1037",37357,"SD","S","D",17,6,6,TRUE,1.19602005882992
"1038",37357,"SD","S","D",18,5,6,FALSE,1.19602005882992
"1039",37357,"SD","S","D",19,1,4,FALSE,1.19602005882992
"1040",37357,"SD","S","D",20,6,5,FALSE,1.19602005882992
"1041",57096,"SD","S","D",1,3,3,TRUE,1.19602005882992
"1042",57096,"SD","S","D",2,4,4,TRUE,1.19602005882992
"1043",57096,"SD","S","D",3,2,2,TRUE,1.19602005882992
"1044",57096,"SD","S","D",4,3,6,FALSE,1.19602005882992
"1045",57096,"SD","S","D",5,5,5,TRUE,1.19602005882992
"1046",57096,"SD","S","D",6,2,5,FALSE,1.19602005882992
"1047",57096,"SD","S","D",7,6,2,FALSE,1.19602005882992
"1048",57096,"SD","S","D",8,2,4,FALSE,1.19602005882992
"1049",57096,"SD","S","D",9,5,1,FALSE,1.19602005882992
"1050",57096,"SD","S","D",10,4,4,TRUE,1.19602005882992
"1051",57096,"SD","S","D",11,6,6,TRUE,1.19602005882992
"1052",57096,"SD","S","D",12,6,6,TRUE,1.19602005882992
"1053",57096,"SD","S","D",13,3,3,TRUE,1.19602005882992
"1054",57096,"SD","S","D",14,6,6,TRUE,1.19602005882992
"1055",57096,"SD","S","D",15,1,1,TRUE,1.19602005882992
"1056",57096,"SD","S","D",16,1,1,TRUE,1.19602005882992
"1057",57096,"SD","S","D",17,4,1,FALSE,1.19602005882992
"1058",57096,"SD","S","D",18,4,6,FALSE,1.19602005882992
"1059",57096,"SD","S","D",19,6,6,TRUE,1.19602005882992
"1060",57096,"SD","S","D",20,3,6,FALSE,1.19602005882992
"1061",45408,"SD","S","D",1,6,2,FALSE,1.19602005882992
"1062",45408,"SD","S","D",2,3,2,FALSE,1.19602005882992
"1063",45408,"SD","S","D",3,4,4,TRUE,1.19602005882992
"1064",45408,"SD","S","D",4,5,5,TRUE,1.19602005882992
"1065",45408,"SD","S","D",5,6,5,FALSE,1.19602005882992
"1066",45408,"SD","S","D",6,4,4,TRUE,1.19602005882992
"1067",45408,"SD","S","D",7,6,4,FALSE,1.19602005882992
"1068",45408,"SD","S","D",8,1,2,FALSE,1.19602005882992
"1069",45408,"SD","S","D",9,6,3,FALSE,1.19602005882992
"1070",45408,"SD","S","D",10,6,6,TRUE,1.19602005882992
"1071",45408,"SD","S","D",11,1,1,TRUE,1.19602005882992
"1072",45408,"SD","S","D",12,5,5,TRUE,1.19602005882992
"1073",45408,"SD","S","D",13,6,6,TRUE,1.19602005882992
"1074",45408,"SD","S","D",14,6,6,TRUE,1.19602005882992
"1075",45408,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1076",45408,"SD","S","D",16,3,5,FALSE,1.19602005882992
"1077",45408,"SD","S","D",17,6,6,TRUE,1.19602005882992
"1078",45408,"SD","S","D",18,6,3,FALSE,1.19602005882992
"1079",45408,"SD","S","D",19,1,1,TRUE,1.19602005882992
"1080",45408,"SD","S","D",20,3,5,FALSE,1.19602005882992
"1081",69945,"SD","S","D",1,6,6,TRUE,1.19602005882992
"1082",69945,"SD","S","D",2,2,2,TRUE,1.19602005882992
"1083",69945,"SD","S","D",3,6,6,TRUE,1.19602005882992
"1084",69945,"SD","S","D",4,3,2,FALSE,1.19602005882992
"1085",69945,"SD","S","D",5,6,6,TRUE,1.19602005882992
"1086",69945,"SD","S","D",6,6,5,FALSE,1.19602005882992
"1087",69945,"SD","S","D",7,6,6,TRUE,1.19602005882992
"1088",69945,"SD","S","D",8,6,2,FALSE,1.19602005882992
"1089",69945,"SD","S","D",9,6,3,FALSE,1.19602005882992
"1090",69945,"SD","S","D",10,6,4,FALSE,1.19602005882992
"1091",69945,"SD","S","D",11,6,4,FALSE,1.19602005882992
"1092",69945,"SD","S","D",12,6,6,TRUE,1.19602005882992
"1093",69945,"SD","S","D",13,5,5,TRUE,1.19602005882992
"1094",69945,"SD","S","D",14,6,6,TRUE,1.19602005882992
"1095",69945,"SD","S","D",15,6,1,FALSE,1.19602005882992
"1096",69945,"SD","S","D",16,6,1,FALSE,1.19602005882992
"1097",69945,"SD","S","D",17,2,1,FALSE,1.19602005882992
"1098",69945,"SD","S","D",18,4,4,TRUE,1.19602005882992
"1099",69945,"SD","S","D",19,6,6,TRUE,1.19602005882992
"1100",69945,"SD","S","D",20,5,5,TRUE,1.19602005882992
"1101",98003,"SD","S","D",1,6,2,FALSE,1.19602005882992
"1102",98003,"SD","S","D",2,5,5,TRUE,1.19602005882992
"1103",98003,"SD","S","D",3,1,1,TRUE,1.19602005882992
"1104",98003,"SD","S","D",4,5,5,TRUE,1.19602005882992
"1105",98003,"SD","S","D",5,5,4,FALSE,1.19602005882992
"1106",98003,"SD","S","D",6,5,6,FALSE,1.19602005882992
"1107",98003,"SD","S","D",7,5,6,FALSE,1.19602005882992
"1108",98003,"SD","S","D",8,6,6,TRUE,1.19602005882992
"1109",98003,"SD","S","D",9,5,5,TRUE,1.19602005882992
"1110",98003,"SD","S","D",10,4,4,TRUE,1.19602005882992
"1111",98003,"SD","S","D",11,3,4,FALSE,1.19602005882992
"1112",98003,"SD","S","D",12,6,4,FALSE,1.19602005882992
"1113",98003,"SD","S","D",13,1,1,TRUE,1.19602005882992
"1114",98003,"SD","S","D",14,6,6,TRUE,1.19602005882992
"1115",98003,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1116",98003,"SD","S","D",16,6,6,TRUE,1.19602005882992
"1117",98003,"SD","S","D",17,6,6,TRUE,1.19602005882992
"1118",98003,"SD","S","D",18,3,3,TRUE,1.19602005882992
"1119",98003,"SD","S","D",19,5,6,FALSE,1.19602005882992
"1120",98003,"SD","S","D",20,6,1,FALSE,1.19602005882992
"1121",37266,"SD","S","D",1,6,6,TRUE,1.19602005882992
"1122",37266,"SD","S","D",2,5,2,FALSE,1.19602005882992
"1123",37266,"SD","S","D",3,5,5,TRUE,1.19602005882992
"1124",37266,"SD","S","D",4,6,4,FALSE,1.19602005882992
"1125",37266,"SD","S","D",5,3,3,TRUE,1.19602005882992
"1126",37266,"SD","S","D",6,5,5,TRUE,1.19602005882992
"1127",37266,"SD","S","D",7,6,5,FALSE,1.19602005882992
"1128",37266,"SD","S","D",8,5,5,TRUE,1.19602005882992
"1129",37266,"SD","S","D",9,6,6,TRUE,1.19602005882992
"1130",37266,"SD","S","D",10,1,1,TRUE,1.19602005882992
"1131",37266,"SD","S","D",11,2,2,TRUE,1.19602005882992
"1132",37266,"SD","S","D",12,5,6,FALSE,1.19602005882992
"1133",37266,"SD","S","D",13,3,6,FALSE,1.19602005882992
"1134",37266,"SD","S","D",14,5,4,FALSE,1.19602005882992
"1135",37266,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1136",37266,"SD","S","D",16,2,2,TRUE,1.19602005882992
"1137",37266,"SD","S","D",17,6,6,TRUE,1.19602005882992
"1138",37266,"SD","S","D",18,6,6,TRUE,1.19602005882992
"1139",37266,"SD","S","D",19,6,6,TRUE,1.19602005882992
"1140",37266,"SD","S","D",20,6,5,FALSE,1.19602005882992
"1141",78242,"SD","S","D",1,3,6,FALSE,1.19602005882992
"1142",78242,"SD","S","D",2,6,5,FALSE,1.19602005882992
"1143",78242,"SD","S","D",3,1,6,FALSE,1.19602005882992
"1144",78242,"SD","S","D",4,3,1,FALSE,1.19602005882992
"1145",78242,"SD","S","D",5,5,5,TRUE,1.19602005882992
"1146",78242,"SD","S","D",6,3,6,FALSE,1.19602005882992
"1147",78242,"SD","S","D",7,6,6,TRUE,1.19602005882992
"1148",78242,"SD","S","D",8,5,5,TRUE,1.19602005882992
"1149",78242,"SD","S","D",9,3,3,TRUE,1.19602005882992
"1150",78242,"SD","S","D",10,3,6,FALSE,1.19602005882992
"1151",78242,"SD","S","D",11,6,1,FALSE,1.19602005882992
"1152",78242,"SD","S","D",12,4,3,FALSE,1.19602005882992
"1153",78242,"SD","S","D",13,6,6,TRUE,1.19602005882992
"1154",78242,"SD","S","D",14,4,4,TRUE,1.19602005882992
"1155",78242,"SD","S","D",15,4,4,TRUE,1.19602005882992
"1156",78242,"SD","S","D",16,6,6,TRUE,1.19602005882992
"1157",78242,"SD","S","D",17,1,4,FALSE,1.19602005882992
"1158",78242,"SD","S","D",18,6,2,FALSE,1.19602005882992
"1159",78242,"SD","S","D",19,5,5,TRUE,1.19602005882992
"1160",78242,"SD","S","D",20,5,5,TRUE,1.19602005882992
"1161",79587,"SD","S","D",1,6,6,TRUE,1.19602005882992
"1162",79587,"SD","S","D",2,5,5,TRUE,1.19602005882992
"1163",79587,"SD","S","D",3,6,6,TRUE,1.19602005882992
"1164",79587,"SD","S","D",4,4,4,TRUE,1.19602005882992
"1165",79587,"SD","S","D",5,5,5,TRUE,1.19602005882992
"1166",79587,"SD","S","D",6,5,5,TRUE,1.19602005882992
"1167",79587,"SD","S","D",7,6,5,FALSE,1.19602005882992
"1168",79587,"SD","S","D",8,3,3,TRUE,1.19602005882992
"1169",79587,"SD","S","D",9,6,6,TRUE,1.19602005882992
"1170",79587,"SD","S","D",10,5,5,TRUE,1.19602005882992
"1171",79587,"SD","S","D",11,6,6,TRUE,1.19602005882992
"1172",79587,"SD","S","D",12,5,5,TRUE,1.19602005882992
"1173",79587,"SD","S","D",13,2,2,TRUE,1.19602005882992
"1174",79587,"SD","S","D",14,2,2,TRUE,1.19602005882992
"1175",79587,"SD","S","D",15,4,6,FALSE,1.19602005882992
"1176",79587,"SD","S","D",16,6,3,FALSE,1.19602005882992
"1177",79587,"SD","S","D",17,6,2,FALSE,1.19602005882992
"1178",79587,"SD","S","D",18,6,3,FALSE,1.19602005882992
"1179",79587,"SD","S","D",19,4,2,FALSE,1.19602005882992
"1180",79587,"SD","S","D",20,4,4,TRUE,1.19602005882992
"1181",96392,"SD","S","D",1,6,4,FALSE,1.19602005882992
"1182",96392,"SD","S","D",2,5,6,FALSE,1.19602005882992
"1183",96392,"SD","S","D",3,5,5,TRUE,1.19602005882992
"1184",96392,"SD","S","D",4,6,6,TRUE,1.19602005882992
"1185",96392,"SD","S","D",5,3,3,TRUE,1.19602005882992
"1186",96392,"SD","S","D",6,5,5,TRUE,1.19602005882992
"1187",96392,"SD","S","D",7,4,6,FALSE,1.19602005882992
"1188",96392,"SD","S","D",8,6,6,TRUE,1.19602005882992
"1189",96392,"SD","S","D",9,4,4,TRUE,1.19602005882992
"1190",96392,"SD","S","D",10,5,3,FALSE,1.19602005882992
"1191",96392,"SD","S","D",11,6,6,TRUE,1.19602005882992
"1192",96392,"SD","S","D",12,2,6,FALSE,1.19602005882992
"1193",96392,"SD","S","D",13,5,5,TRUE,1.19602005882992
"1194",96392,"SD","S","D",14,6,6,TRUE,1.19602005882992
"1195",96392,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1196",96392,"SD","S","D",16,6,6,TRUE,1.19602005882992
"1197",96392,"SD","S","D",17,6,4,FALSE,1.19602005882992
"1198",96392,"SD","S","D",18,6,6,TRUE,1.19602005882992
"1199",96392,"SD","S","D",19,5,5,TRUE,1.19602005882992
"1200",96392,"SD","S","D",20,5,5,TRUE,1.19602005882992
"1201",51255,"SD","S","D",1,3,3,TRUE,1.19602005882992
"1202",51255,"SD","S","D",2,6,6,TRUE,1.19602005882992
"1203",51255,"SD","S","D",3,6,6,TRUE,1.19602005882992
"1204",51255,"SD","S","D",4,3,2,FALSE,1.19602005882992
"1205",51255,"SD","S","D",5,6,2,FALSE,1.19602005882992
"1206",51255,"SD","S","D",6,4,2,FALSE,1.19602005882992
"1207",51255,"SD","S","D",7,6,6,TRUE,1.19602005882992
"1208",51255,"SD","S","D",8,5,5,TRUE,1.19602005882992
"1209",51255,"SD","S","D",9,3,2,FALSE,1.19602005882992
"1210",51255,"SD","S","D",10,6,4,FALSE,1.19602005882992
"1211",51255,"SD","S","D",11,1,1,TRUE,1.19602005882992
"1212",51255,"SD","S","D",12,6,2,FALSE,1.19602005882992
"1213",51255,"SD","S","D",13,5,1,FALSE,1.19602005882992
"1214",51255,"SD","S","D",14,5,4,FALSE,1.19602005882992
"1215",51255,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1216",51255,"SD","S","D",16,6,6,TRUE,1.19602005882992
"1217",51255,"SD","S","D",17,6,6,TRUE,1.19602005882992
"1218",51255,"SD","S","D",18,5,5,TRUE,1.19602005882992
"1219",51255,"SD","S","D",19,3,3,TRUE,1.19602005882992
"1220",51255,"SD","S","D",20,6,6,TRUE,1.19602005882992
"1221",46951,"SD","S","D",1,6,6,TRUE,1.19602005882992
"1222",46951,"SD","S","D",2,4,6,FALSE,1.19602005882992
"1223",46951,"SD","S","D",3,6,4,FALSE,1.19602005882992
"1224",46951,"SD","S","D",4,6,6,TRUE,1.19602005882992
"1225",46951,"SD","S","D",5,4,4,TRUE,1.19602005882992
"1226",46951,"SD","S","D",6,4,2,FALSE,1.19602005882992
"1227",46951,"SD","S","D",7,6,6,TRUE,1.19602005882992
"1228",46951,"SD","S","D",8,2,1,FALSE,1.19602005882992
"1229",46951,"SD","S","D",9,4,6,FALSE,1.19602005882992
"1230",46951,"SD","S","D",10,4,6,FALSE,1.19602005882992
"1231",46951,"SD","S","D",11,2,3,FALSE,1.19602005882992
"1232",46951,"SD","S","D",12,5,1,FALSE,1.19602005882992
"1233",46951,"SD","S","D",13,6,6,TRUE,1.19602005882992
"1234",46951,"SD","S","D",14,4,4,TRUE,1.19602005882992
"1235",46951,"SD","S","D",15,4,4,TRUE,1.19602005882992
"1236",46951,"SD","S","D",16,5,6,FALSE,1.19602005882992
"1237",46951,"SD","S","D",17,3,3,TRUE,1.19602005882992
"1238",46951,"SD","S","D",18,5,4,FALSE,1.19602005882992
"1239",46951,"SD","S","D",19,6,6,TRUE,1.19602005882992
"1240",46951,"SD","S","D",20,5,1,FALSE,1.19602005882992
"1241",99984,"SD","S","D",1,6,6,TRUE,1.19602005882992
"1242",99984,"SD","S","D",2,1,1,TRUE,1.19602005882992
"1243",99984,"SD","S","D",3,3,3,TRUE,1.19602005882992
"1244",99984,"SD","S","D",4,6,6,TRUE,1.19602005882992
"1245",99984,"SD","S","D",5,1,1,TRUE,1.19602005882992
"1246",99984,"SD","S","D",6,5,5,TRUE,1.19602005882992
"1247",99984,"SD","S","D",7,4,5,FALSE,1.19602005882992
"1248",99984,"SD","S","D",8,3,5,FALSE,1.19602005882992
"1249",99984,"SD","S","D",9,3,3,TRUE,1.19602005882992
"1250",99984,"SD","S","D",10,1,2,FALSE,1.19602005882992
"1251",99984,"SD","S","D",11,6,6,TRUE,1.19602005882992
"1252",99984,"SD","S","D",12,6,2,FALSE,1.19602005882992
"1253",99984,"SD","S","D",13,3,3,TRUE,1.19602005882992
"1254",99984,"SD","S","D",14,3,1,FALSE,1.19602005882992
"1255",99984,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1256",99984,"SD","S","D",16,6,3,FALSE,1.19602005882992
"1257",99984,"SD","S","D",17,6,6,TRUE,1.19602005882992
"1258",99984,"SD","S","D",18,1,1,TRUE,1.19602005882992
"1259",99984,"SD","S","D",19,6,6,TRUE,1.19602005882992
